Acanthastrea,Acrhelia,Acropora,Alveopora,Anacropora,Astrea,Astreopora,Australomussa,Barabattoia,Blastomussa,Bleaching,Cantharellus,Caryophyllia,Catalaphyllia,Caulastrea,Coelastrea,Coeloseris,Coeloseris mayeri,Coscinaraea,Coscinaria,Ctenactis,Culicia,Cycloseris,Cyphastrea,DHW_from_90th_HS>1,Dendrophyllia,Diaseris,Diploastrea,Diploastrea heliopora,Dipsastraea,Distichopora,ENSO,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Gardineroseris planulata,Goniastrea,Goniastrea favulus,Goniastrea pectinata,Goniastrea retiformis,Goniopora,Heliofungia,Heliopora,Herpolitha,Heteropsammia,Hydnophora,IOD,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Merulina,Micromussa,Millepora,Montastrea,Month,Montigyra,Montipora,Moselaya,Mycedium,Oulastrea crispata,Oulophyllia,Oxypora,Pachyseris,Pachyseris rugosa,Palauastrea,Pavona,Pavona clavus,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleurogyra,Pocillopora,Podabacia,Podobacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Reef_Andaman & Nicobar Islands,Reef_Ashmore Reef north-west Australia,Reef_Christmas Island Indian Ocean,Reef_Cocos Keeling Atolls Indian Ocean,Reef_Gulf of Kachchh,Reef_Gulf of Mannar,Reef_Houtman Abrolhos Islands west Australia,Reef_Kimberley Coast north-west Australia,Reef_Lakshadweep,Reef_Ningaloo Reef and coastal north-west Australia,Reef_Rowley Shoals west Australia,Reef_Scott Reef west Australia,Rhizopsammia,SST@90th_HS,SSTA@90th_HS,SST_MAX,SST_MIN,Salinity,Sandalolitha,Scapophyllia,Seriatopora,Siderastrea,Stylaster,Stylocoeniella,Stylophora,Symphyllia,Trachyphyllia,Tubastrea,Tubipora,Turbinaria,Year,fCO2,pH_total
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3914,1,0,0,0,1,0,-0.6691769999999999,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.81144675,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31.04233333333333,1.0551333333333333,31.92,28.53,34.018055,0,0,1,0,0,0,1,1,0,0,0,1,2013,384.04575,8.052184
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.6691769999999999,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.81144675,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.052000000000003,0.3245166666666667,30.96,28.42,34.868959458333336,0,0,1,0,0,0,1,1,0,0,0,0,2013,390.9087470833333,8.053331479166667
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,2.3143,1,0,1,1,1,0,-0.8247145,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.31662825,1,1,1,1,0,0,1,1,0,0,0,5,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30.346774193548388,0.6237,31.53,28.36,32.728721875,0,0,1,1,0,0,1,1,0,0,0,1,2013,379.162508125,8.05241075
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2971,0,0,0,0,0,0,-0.8247145,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.31662825,0,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.26483870967742,0.9352322580645162,30.27,26.77,36.45994,0,0,0,1,0,0,0,1,0,0,0,1,2013,424.83636,8.033117
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.55,1,0,0,0,1,0,-0.8247145,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.31662825,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30.29612903225806,0.4315258064516129,31.82,27.47,34.216545,0,0,1,0,0,0,1,1,0,0,0,1,2013,385.04282,8.049822
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.8247145,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.31662825,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.086129032258064,0.3081161290322581,30.69,28.66,34.944367875,0,0,1,0,0,0,1,1,0,0,0,0,2013,389.75484375,8.055283458333333
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,2.3143,1,0,1,1,1,0,-0.7513456,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.8808532,1,1,1,1,0,0,1,1,0,0,0,6,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.01066666666667,0.06426,29.79,27.86,33.011592375,0,0,1,1,0,0,1,1,0,0,0,1,2013,371.63274125,8.0600273125
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.4314,0,0,0,0,0,0,-0.7513456,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.8808532,0,1,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30.023666666666667,1.21468,30.72,28.41,36.624676,0,0,0,1,0,0,0,1,0,0,0,1,2013,422.4598,8.035354
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.55,1,0,0,0,1,0,-0.7513456,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.8808532,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.341,0.2911533333333333,30.68,25.74,34.414463,0,0,1,0,0,0,1,1,0,0,0,1,2013,397.25385,8.040188
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.7513456,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.8808532,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.665000000000003,-0.1578233333333333,29.88,27.24,35.15427425,0,0,1,0,0,0,1,1,0,0,0,0,2013,382.46607250000005,8.062732500000001
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,2.3143,1,0,1,1,1,0,-0.5714095,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.492629,1,1,1,1,0,0,1,1,0,0,0,7,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.371935483870967,0.1958064516129032,29.0,27.59,32.906714,0,0,1,1,0,0,1,1,0,0,0,1,2013,366.607850625,8.0635306875
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.4314,0,0,0,0,0,0,-0.5714095,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.492629,0,1,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.416774193548385,0.2213612903225806,29.33,27.17,36.668743,0,0,0,1,0,0,0,1,0,0,0,1,2013,420.64578,8.036821
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3986,1,0,0,0,1,0,-0.5714095,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.492629,0,1,1,0,0,0,1,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.83967741935484,0.3842322580645161,29.83,24.88,34.560764,0,0,1,0,0,0,1,1,0,0,0,1,2013,418.41876,8.028975
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.5714095,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.492629,0,1,1,0,0,0,1,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.69935483870968,-0.1611322580645161,28.26,26.46,35.167188375,0,0,1,0,0,0,1,1,0,0,0,0,2013,380.9301941666667,8.064078166666667
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.3329,1,0,1,1,1,0,-0.558864,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.79161925,1,1,1,1,0,0,1,1,0,0,0,8,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.41741935483871,0.4712129032258064,29.38,27.33,32.96311325,0,0,1,1,0,0,1,1,0,0,0,1,2013,362.106575,8.06823534375
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.4314,0,0,0,0,0,0,-0.558864,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.79161925,0,1,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.03935483870968,0.3412677419354838,28.77,26.37,36.458878,0,0,0,1,0,0,0,1,0,0,0,1,2013,416.72562,8.040375
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.558864,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.79161925,0,1,1,0,0,0,1,1,0,0,0,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.92258064516129,0.6501483870967741,30.67,24.66,34.683334,0,0,1,0,0,0,1,1,0,0,0,1,2013,411.41495,8.030447
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.558864,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.79161925,0,1,1,0,0,0,1,1,0,0,0,8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.796774193548387,0.0766741935483871,28.58,26.42,34.64891716666667,0,0,1,0,0,0,1,1,0,0,0,0,2013,382.1782404166667,8.062169125
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.5145405000000001,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.2266275,1,1,1,1,0,0,1,1,0,0,0,9,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.674333333333333,0.50498,29.55,27.5,33.0122985,0,0,1,1,0,0,1,1,0,0,0,1,2013,360.265071875,8.0701453125
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4157,0,0,0,0,0,0,-0.5145405000000001,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.2266275,0,1,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.62,0.60495,29.57,26.37,35.836872,0,0,0,1,0,0,0,1,0,0,0,1,2013,434.46292,8.023135
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.5145405000000001,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.2266275,0,1,1,0,0,0,1,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.00633333333333,0.5541666666666667,30.27,25.18,34.6359,0,0,1,0,0,0,1,1,0,0,0,1,2013,396.72745,8.04681
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.5145405000000001,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.2266275,0,1,1,0,0,0,1,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.052666666666667,0.1068833333333333,28.67,26.49,35.09140766666667,0,0,1,0,0,0,1,1,0,0,0,0,2013,386.27710916666666,8.059105729166667
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.377621,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.94702925,1,1,1,1,0,0,1,1,0,0,0,10,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.853548387096776,0.5530354838709678,29.78,27.55,32.96183375,0,0,1,1,0,0,1,1,0,0,0,1,2013,361.482501875,8.06878115625
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,-0.377621,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.94702925,0,1,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.05870967741935,1.1874451612903223,29.94,26.67,36.205097,0,0,0,1,0,0,0,1,0,0,0,1,2013,431.78052,8.0259695
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.377621,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.94702925,0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.136451612903222,0.6989451612903226,29.93,25.11,34.605007,0,0,1,0,0,0,1,1,0,0,0,1,2013,390.918,8.0514765
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.377621,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.94702925,0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.706129032258065,0.426358064516129,29.7,27.27,35.357545375,0,0,1,0,0,0,1,1,0,0,0,0,2013,387.9183766666667,8.058888375
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.1682025,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.20243425,1,1,1,1,0,0,1,1,0,0,0,11,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.112,0.8310466666666667,29.83,27.79,32.88153125,0,0,1,1,0,0,1,1,0,0,0,1,2013,365.458364375,8.06493153125
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,-0.1682025,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.20243425,0,1,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27.127,0.40935,28.75,24.51,36.372223,0,0,0,1,0,0,0,1,0,0,0,1,2013,412.16742,8.042775
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.1682025,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.20243425,0,1,1,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.806,0.7244633333333333,29.85,27.22,34.44261,0,0,1,0,0,0,1,1,0,0,0,1,2013,382.92084,8.045114
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.1682025,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.20243425,0,1,1,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.49233333333333,0.9605066666666668,30.36,28.17,35.521771208333334,0,0,1,0,0,0,1,1,0,0,0,0,2013,391.7341233333333,8.055491666666667
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.390185,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.3175598,1,1,1,1,0,0,1,1,0,0,0,12,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.356451612903225,0.4177677419354838,29.23,26.67,32.989972125,0,0,1,1,0,0,1,1,0,0,0,1,2013,367.7940175,8.0629615625
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,-0.390185,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.3175598,0,1,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25.35483870967742,0.4476741935483871,26.29,21.35,36.336494,0,0,0,1,0,0,0,1,0,0,0,1,2013,427.9362,8.029138
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.390185,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.3175598,0,1,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.000967741935483,0.2674967741935484,28.84,25.49,33.48093,0,0,1,0,0,0,1,1,0,0,0,1,2013,378.96252,8.047254
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.390185,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.3175598,0,1,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.120645161290323,0.7530096774193548,29.71,27.94,35.13779458333334,0,0,1,0,0,0,1,1,0,0,0,0,2013,390.6568629166666,8.055131645833333
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.3757505,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.1706735,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27.851612903225806,0.2060225806451613,28.32,25.94,32.99924075,0,0,1,1,0,0,1,1,0,0,0,1,2014,363.951491875,8.06674978125
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,-0.3757505,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.1706735,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22.62032258064516,-0.9724225806451612,24.33,18.78,36.24573,0,0,0,1,0,0,0,1,0,0,0,1,2014,429.2352,8.027982
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.3757505,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.1706735,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27.20290322580645,-0.2315677419354838,27.91,25.5,33.38913,0,0,1,0,0,0,1,1,0,0,0,1,2014,369.0864,8.049614
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.3757505,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.1706735,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.659032258064517,0.5296967741935484,29.02,27.34,34.65943358333333,0,0,1,0,0,0,1,1,0,0,0,0,2014,388.75648875,8.0544816875
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.0210985,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0.13476825,1,1,1,1,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27.833214285714288,0.0396285714285714,28.28,25.96,32.7996275625,0,0,1,1,0,0,1,1,0,0,0,1,2014,363.210605,8.068833875
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,-0.0210985,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.13476825,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.541071428571428,-0.1690571428571428,24.45,19.54,36.20311,0,0,0,1,0,0,0,1,0,0,0,1,2014,408.209,8.045925
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.0210985,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.13476825,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27.642857142857142,-0.11145,28.9,26.13,33.599575,0,0,1,0,0,0,1,1,0,0,0,1,2014,366.78516,8.055849
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.0210985,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.13476825,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.789285714285715,0.4652678571428571,29.36,27.79,34.37030858333333,0,0,1,0,0,0,1,1,0,0,0,0,2014,384.62329416666665,8.056679895833334
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.6510756,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0.4539455999999999,1,1,1,1,0,0,1,1,0,0,0,3,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.91516129032258,0.1753225806451613,30.09,26.48,32.850298625,0,0,1,1,0,0,1,1,0,0,0,1,2014,373.00272625,8.05867146875
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.6510756,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.4539455999999999,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24.63935483870968,-0.0004870967741935,25.96,20.94,36.198948,0,0,0,1,0,0,0,1,0,0,0,1,2014,416.32275,8.038346
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.6510756,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.4539455999999999,0,1,1,0,0,0,1,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.84290322580645,0.0352645161290322,30.34,27.4,33.84266,0,0,1,0,0,0,1,1,0,0,0,1,2014,384.2866,8.05187
